Checked	Protein FDR Confidence: Combined	Master	Accession	Description	Exp. q-value: Combined	Sum PEP Score	Coverage [%]	# Peptides	# PSMs	# Unique Peptides	# AAs	MW [kDa]	calc. pI	Score Sequest HT: Sequest HT	# Peptides (by Search Engine): Sequest HT	Biological Process	Cellular Component	Molecular Function	Pfam IDs	Entrez Gene ID	Ensembl Gene ID	Gene Symbol	Gene ID	WikiPathways	Reactome Pathways	# Protein Pathway Groups	# Razor Peptides	Abundances (Scaled): F12: Sample, A1	Abundances (Scaled): F8: Sample, A2	Abundances (Scaled): F4: Sample, A3	Abundances (Scaled): F11: Sample, B1	Abundances (Scaled): F7: Sample, B2	Abundances (Scaled): F3: Sample, B3	Abundances (Scaled): F10: Sample, C1	Abundances (Scaled): F6: Sample, C2	Abundances (Scaled): F2: Sample, C3	Abundances (Scaled): F9: Sample, D1	Abundances (Scaled): F5: Sample, D2	Abundances (Scaled): F1: Sample, D3	Abundances (Normalized): F12: Sample, A1	Abundances (Normalized): F8: Sample, A2	Abundances (Normalized): F4: Sample, A3	Abundances (Normalized): F11: Sample, B1	Abundances (Normalized): F7: Sample, B2	Abundances (Normalized): F3: Sample, B3	Abundances (Normalized): F10: Sample, C1	Abundances (Normalized): F6: Sample, C2	Abundances (Normalized): F2: Sample, C3	Abundances (Normalized): F9: Sample, D1	Abundances (Normalized): F5: Sample, D2	Abundances (Normalized): F1: Sample, D3	Abundance: F12: Sample, A1	Abundance: F8: Sample, A2	Abundance: F4: Sample, A3	Abundance: F11: Sample, B1	Abundance: F7: Sample, B2	Abundance: F3: Sample, B3	Abundance: F10: Sample, C1	Abundance: F6: Sample, C2	Abundance: F2: Sample, C3	Abundance: F9: Sample, D1	Abundance: F5: Sample, D2	Abundance: F1: Sample, D3	Found in Sample: [S12] F12: Sample, A1	Found in Sample: [S8] F8: Sample, A2	Found in Sample: [S4] F4: Sample, A3	Found in Sample: [S11] F11: Sample, B1	Found in Sample: [S7] F7: Sample, B2	Found in Sample: [S3] F3: Sample, B3	Found in Sample: [S10] F10: Sample, C1	Found in Sample: [S6] F6: Sample, C2	Found in Sample: [S2] F2: Sample, C3	Found in Sample: [S9] F9: Sample, D1	Found in Sample: [S5] F5: Sample, D2	Found in Sample: [S1] F1: Sample, D3	# Protein Groups	Modifications
FALSE	Medium	Master Protein	Q9HCJ6	Synaptic vesicle membrane protein VAT-1 homolog-like OS=Homo sapiens OX=9606 GN=VAT1L PE=1 SV=2	0.033	2.054	7	1	1	1	419	45.9	5.06	0	1				Pf08240, Pf13602	57687	ENSG00000171724	VAT1L	"hsa:57687; Q8IYW8; Q9HCJ6"			0	0																																					Not Found	Not Found	Not Found	Not Found	Not Found	High	Not Found	Not Found	Not Found	Not Found	Not Found	Not Found	1	
FALSE	Medium	Master Protein	Q9ULC5	Long-chain-fatty-acid--CoA ligase 5 OS=Homo sapiens OX=9606 GN=ACSL5 PE=1 SV=1	0.033	2.053	2	1	1	1	683	75.9	6.92	0	1				Pf00501	51703	ENSG00000197142	ACSL5	"A6GV77; D3DRB3; hsa:51703; Q6UX44; Q9UIU4; Q9ULC5"	"Fatty acid beta-oxidation; Fatty acid biosynthesis; PPAR signaling pathway; Ferroptosis; Thermogenesis; Fatty acid transporters; Fatty Acids and Lipoproteins Transport in Hepatocytes"	Synthesis of very long-chain fatty acyl-CoAs	8	0	351.9	431.3			209.7	207.2							133604.4864	163739.4941			79600.70557	78665.40417							87133.73438	128159.7734			64350.07422	70414.5625							High	Peak Found	Not Found	Not Found	Peak Found	Peak Found	Not Found	Not Found	Not Found	Not Found	Not Found	Not Found	1	
FALSE	Medium	Master Protein	Q16864	V-type proton ATPase subunit F OS=Homo sapiens OX=9606 GN=ATP6V1F PE=1 SV=2	0.033	2.052	8	1	1	1	119	13.4	5.52	0	1				Pf01990	9296	ENSG00000128524	ATP6V1F	"C9J2K4; hsa:9296; Q16864; Q6IBA8"	Proximal tubule transport	"Amino acids regulate mTORC1; ROS and RNS production in phagocytes; Insulin receptor recycling; Transferrin endocytosis and recycling; Ion channel transport"	6	0	286.2	192.1	285.2		211.4							225.1	129714.0651	87053.27613	129245.3525		95815.00597							102011.4869	84596.49219	68137.0625	89977.1875		77457.89063							100695.0313	Peak Found	High	Peak Found	Not Found	Peak Found	Not Found	Not Found	Not Found	Not Found	Not Found	Not Found	Peak Found	1	
FALSE	Medium	Master Protein	Q7Z2Z2	Elongation factor-like GTPase 1 OS=Homo sapiens OX=9606 GN=EFL1 PE=1 SV=2	0.034	2.05	1	1	2	1	1120	125.4	5.91	0	1				Pf00009, Pf00679, Pf14492	79631	ENSG00000140598	EFL1	"A6NKY5; B7Z6I0; hsa:79631; Q7Z2Z2; Q9H8Z6"	Genetic causes of porto-sinusoidal vascular disease		1	0	242.4	239.4	242.5	168	151.7	156							125245.2561	123695.4686	125305.5906	86823.94247	78370.24367	80595.27199							81682.03906	96817.10156	87234.42969	69714.8125	63355.35547	72142.01563							Peak Found	Peak Found	Peak Found	High	High	Peak Found	Not Found	Not Found	Not Found	Not Found	Not Found	Not Found	1	
FALSE	Medium	Master Protein	P12074	Cytochrome c oxidase subunit 6A1, mitochondrial OS=Homo sapiens OX=9606 GN=COX6A1 PE=1 SV=4	0.034	2.049	27	1	1	1	109	12.1	9.32	0	1				Pf02046	1337	ENSG00000111775	COX6A1	"B2R500; hsa:1337; O43714; P12074; Q32Q37"	"Electron transport chain: OXPHOS system in mitochondria; Nonalcoholic fatty liver disease; Mitochondrial complex IV assembly; 5q35 copy number variation"	"Respiratory electron transport; TP53 Regulates Metabolic Genes; Cytoprotection by HMOX1"	7	0		233.5	302	143.6	310	210.9								151712.4083	196213.3493	93264.82533	201377.9173	137006.1269								118746.1094	136598.5313	74886.48438	162796.0938	122636.2031							Not Found	Peak Found	Peak Found	Peak Found	Peak Found	High	Not Found	Not Found	Not Found	Not Found	Not Found	Not Found	1	
FALSE	Medium	Master Protein	Q13823	Nucleolar GTP-binding protein 2 OS=Homo sapiens OX=9606 GN=GNL2 PE=1 SV=1	0.034	2.049	2	1	1	1	731	83.6	9.25	0	1				Pf01926, Pf08153	29889	ENSG00000134697	GNL2	"hsa:29889; Q13823; Q9BWN7"			0	0	136.2	171.4	137.2	107.9	98.6	112	80.8	77.4	79	63.4	62.8	73.2	139466.4306	175472.9868	140443.3403	110413.3182	100940.7644	114615.675	82755.58594	79257.99718	80883.12841	64903.47775	64267.92688	74909.43877	90956.75781	137343.6406	97772.92969	88655.77344	81601.60938	102594.1797	82755.58594	65718.85938	68430.41406	57871.19141	55964.3125	73942.73438	Peak Found	Peak Found	High	Peak Found	Peak Found	Peak Found	Peak Found	Peak Found	Peak Found	Peak Found	Peak Found	Peak Found	1	
FALSE	Medium	Master Protein	P49454	Centromere protein F OS=Homo sapiens OX=9606 GN=CENPF PE=1 SV=3	0.034	2.047	1	1	1	1	3114	357.3	5.1	0	1				Pf10473, Pf10481, Pf10490	1063	ENSG00000117724	CENPF	"hsa:1063; P49454; Q13171; Q13246; Q5VVM7"	"Gastric cancer network 1; Ciliopathies"	"Separation of Sister Chromatids; Resolution of Sister Chromatid Cohesion; RHO GTPases Activate Formins; EML4 and NUDC in mitotic spindle formation; Amplification  of signal from unattached  kinetochores via a MAD2  inhibitory signal; Polo-like kinase mediated events"	9	0	88.3	79.6	72.2	92.7	83.1	100.6	118.8	111.8	126.5	105.2	103.4	117.8	620874.0478	559444.7397	507145.9486	651504.7388	584231.2405	706880.26	834984.875	785725.6928	889241.0402	739581.4643	726361.5243	827690.9556	404919.5938	437880.375	353061.5625	523122.1875	472298.875	632738.9375	834984.875	651505.1875	752334.0625	659447.875	632513.375	817009.625	Peak Found	Peak Found	Peak Found	Peak Found	Peak Found	Peak Found	Peak Found	Peak Found	Peak Found	High	Peak Found	Peak Found	1	
FALSE	Medium	Master Protein	Q9HD20	Endoplasmic reticulum transmembrane helix translocase OS=Homo sapiens OX=9606 GN=ATP13A1 PE=1 SV=2	0.034	2.046	1	1	1	1	1204	132.9	8.13	0	1				Pf00122, Pf00702	57130	ENSG00000105726	ATP13A1	"B3KPJ2; B3KTA7; hsa:57130; Q6NT90; Q6ZMG7; Q9H6C6; Q9HD20"		Ion transport by P-type ATPases	1	0	80.4	78.4	59.7	119.4	113.1	70.4	117.6	44.9	95.4	176.4	113.4	131	287893.0716	280421.3478	213595.7802	427203.1	404843.8045	251892.2194	420756.6563	160547.6226	341588.7531	631215.8743	405876.1003	469005.8839	187757.1563	219487.2813	148699.7188	343020.4063	327280.125	225472.4375	420756.6563	133122.2969	288997.9688	562823.6875	353435.6563	462953.375	Peak Found	Peak Found	Peak Found	Peak Found	Peak Found	Peak Found	Peak Found	High	Peak Found	Peak Found	Peak Found	Peak Found	1	
FALSE	Medium	Master Protein	A0A0H2XFR6	GntR family regulatory protein OS=Staphylococcus aureus (strain USA300) OX=367830 GN=SAUSA300_1914 PE=4 SV=1	0.034	2.046	8	1	1	1	126	14.5	5.05	0	1				Pf00392		SAUSA300_1914		"A0A0H2XFR6; saa:SAUSA300_1914"			0	0			146.9			147.7	164.2	142.9	146.4	143.5	157.4	150.9			147440.7094			148253.7422	164753.2031	143428.0744	146894.8987	143978.7231	157978.03	151410.6854			102644.3125			132704.1094	164753.2031	118927.1719	124279.0547	128378.6406	137566.7813	149456.7344	Not Found	Not Found	Peak Found	Not Found	Not Found	Peak Found	Peak Found	Peak Found	Peak Found	High	Peak Found	Peak Found	1	
FALSE	Medium	Master Protein	Q9BQA1	Methylosome protein 50 OS=Homo sapiens OX=9606 GN=WDR77 PE=1 SV=1	0.034	2.044	2	1	3	1	342	36.7	5.17	0	1				Pf00400	79084	ENSG00000116455	WDR77	"B3KMW6; B4DP38; hsa:79084; Q3LID2; Q53FU2; Q6JZZ5; Q96GK4; Q9BQA1; Q9BWY3"		"RMTs methylate histone arginines; snRNP Assembly"	2	0	204.4	195.9	214	131.9	106.4	127	53.1	62.4	64.6			40.3	228120.6165	218554.9133	238804.9465	147165.1647	118731.7065	141741.3002	59259.70313	69626.93227	72069.12182			44928.88818	148774.9531	171064.0938	166249.6719	118165.4688	95984	126874.7266	59259.70313	57733.00781	60973.40625			44349.08203	Peak Found	High	Peak Found	Peak Found	High	High	Peak Found	Peak Found	Peak Found	Not Found	Not Found	Peak Found	1	
FALSE	Medium	Master Protein	A4D0V7	Cadherin-like and PC-esterase domain-containing protein 1 OS=Homo sapiens OX=9606 GN=CPED1 PE=2 SV=1	0.034	2.042	3	1	1	1	1026	117.4	8.09	0	1					79974	ENSG00000106034	CPED1	"A4D0V7; A8K1R3; hsa:79974; Q6UXT1; Q86T76; Q86T84; Q8N2T5; Q96NC9"			0	0							213.6	247.5		287.8	199.1	252.1							72962.96094	84553.53814		98331.65637	68005.58618	86117.2867							72962.96094	70109.79688		87677.42969	59219.05469	85005.94531	Not Found	Not Found	Not Found	Not Found	Not Found	Not Found	High	Peak Found	Not Found	Peak Found	Peak Found	Peak Found	1	
FALSE	Medium	Master Protein	A0A0H2XJZ0	FMN-dependent NADPH-azoreductase OS=Staphylococcus aureus (strain USA300) OX=367830 GN=SAUSA300_0340 PE=3 SV=1	0.034	2.036	6	1	3	1	188	21.3	5.11	0	1				Pf03358		SAUSA300_0340		"A0A0H2XJZ0; saa:SAUSA300_0340"			0	0			100.1			174.8	190.4	145.9		161	193.8	233.9			63814.36817			111416.8445	121341.0547	92979.03929		102603.0734	123474.2545	149072.3689			44425.87109			99730.85938	121341.0547	77096.02344		91486.03906	107521	147148.5938	Not Found	Not Found	Peak Found	High	Not Found	Peak Found	Peak Found	Peak Found	High	Peak Found	High	Peak Found	1	
FALSE	Medium	Master Protein	Q5VST9	Obscurin OS=Homo sapiens OX=9606 GN=OBSCN PE=1 SV=3	0.034	2.036	0	1	1	1	7968	867.9	5.99	0	1				Pf00041, Pf00069, Pf00612, Pf00621, Pf07679	84033	ENSG00000154358	OBSCN	"hsa:84033; Q2A664; Q5T7G8; Q5T7G9; Q5VST9; Q5VSU2; Q86YC7; Q8NHN0; Q8NHN1; Q8NHN2; Q8NHN3; Q8NHN4; Q8NHN5; Q8NHN6; Q8NHN7; Q8NHN8; Q8NHN9; Q96AA2; Q9HCD3; Q9HCL6"		"RHOA GTPase cycle; NRAGE signals death through JNK; G alpha (12/13) signalling events; RHOQ GTPase cycle"	4	0																																					Not Found	Not Found	Not Found	Not Found	Not Found	Not Found	Not Found	Not Found	Not Found	High	Not Found	Not Found	1	
FALSE	Medium	Master Protein	Q6P161	39S ribosomal protein L54, mitochondrial OS=Homo sapiens OX=9606 GN=MRPL54 PE=1 SV=1	0.034	2.035	7	1	1	1	138	15.8	9.6	0	1				Pf08561	116541	ENSG00000183617	MRPL54	"hsa:116541; Q6P161"		"Mitochondrial translation initiation; Mitochondrial translation elongation; Mitochondrial translation termination"	3	0	211.6	251	234.5	122.1	149	124.1	60.3		47.3				290223.6564	344349.861	321721.5542	167444.3317	204444.6013	170244.2018	82722.22656		64930.9591				189277.1094	269524.4688	223974.0156	134448.5156	165275.2344	152388.0938	82722.22656		54934.23047				High	Peak Found	Peak Found	Peak Found	Peak Found	Peak Found	Peak Found	Not Found	Peak Found	Not Found	Not Found	Not Found	1	
FALSE	Medium	Master Protein	P54259	Atrophin-1 OS=Homo sapiens OX=9606 GN=ATN1 PE=1 SV=3	0.034	2.035	2	1	1	1	1190	125.3	8.98	0	1				Pf03154	1822	ENSG00000111676	ATN1	"hsa:1822; P54259; Q99495; Q99621; Q9UEK7"		Regulation of PTEN gene transcription	1	0		83.7	105.6	98.8	85.2	95.8	118.8	119.5	124.1	122.2	111.4	134.9		32611.67059	41146.72337	38506.45034	33228.25028	37356.35803	46309.44922	46586.17524	48370.97233	47629.3072	43413.8924	52580.6773		25525.32813	28645.25781	30918.54492	26862.07813	33438.22656	46309.44922	38628.15625	40923.80859	42468.67578	37804.68359	51902.125	Not Found	High	Peak Found	Peak Found	Peak Found	Peak Found	Peak Found	Peak Found	Peak Found	Peak Found	Peak Found	Peak Found	1	
FALSE	Medium	Master Protein	Q8IUW5	RELT-like protein 1 OS=Homo sapiens OX=9606 GN=RELL1 PE=1 SV=1	0.034	2.032	3	1	1	1	271	29.3	8.34	0	1				Pf12606	768211	ENSG00000181826	RELL1	"hsa:768211; Q8IUW5; Q8NBK1"			0	0	256.5	241.7	245	148.7	161	147.1							75823.85869	71442.90032	72432.83101	43958.66994	47591.71175	43499.1896							49450.55469	55918.73828	50425.81641	35296.375	38473.65625	38936.76563							Peak Found	Peak Found	Peak Found	High	Peak Found	Peak Found	Not Found	Not Found	Not Found	Not Found	Not Found	Not Found	1	
FALSE	Medium	Master Protein	P46013	Proliferation marker protein Ki-67 OS=Homo sapiens OX=9606 GN=MKI67 PE=1 SV=2	0.034	2.03	1	1	1	1	3256	358.5	9.45	1.69	1				Pf00498, Pf08065, Pf15276	4288	ENSG00000148773	MKI67	"hsa:4288; P46013; Q5VWH2"	Primary focal segmental glomerulosclerosis (FSGS)		1	0	190.6	145.2	153.1	132.4	122.6	111.9	58.3	79.6	82.2		59.4	64.7	242310.7411	184602.9195	194626.2584	168393.6695	155959.9436	142290.13	74103.9375	101248.0222	104476.1328		75571.15974	82326.57073	158029.4219	144489.6875	135493.6406	135210.7813	126079.7109	127365.9922	74103.9375	83952.46875	88391.05469		65807.13281	81264.14844	Peak Found	Peak Found	Peak Found	Peak Found	High	Peak Found	Peak Found	Peak Found	Peak Found	Not Found	Peak Found	Peak Found	1	
FALSE	Medium	Master Protein	A0A0H2XGA2	Uncharacterized protein OS=Staphylococcus aureus (strain USA300) OX=367830 GN=SAUSA300_0232 PE=4 SV=1	0.034	2.03	8	1	1	1	118	13.9	8.35	0	1				Pf04343		SAUSA300_0232		"A0A0H2XGA2; saa:SAUSA300_0232"			0	0	58.1	73.2		108.1		114.1	137.3	136.5	144.8	133.2	150.3	144.4	106471.0835	134130.4602		198177.3454		209033.2235	251714.1875	250087.9804	265417.1947	244172.9463	275495.7974	264611.492	69437.96094	104984.625		159125.4219		187108.7188	251714.1875	207367.0469	224553.7344	217716.8281	239900.8906	261196.6875	Peak Found	Peak Found	Not Found	Peak Found	Not Found	Peak Found	Peak Found	Peak Found	Peak Found	High	Peak Found	Peak Found	1	
FALSE	Medium	Master Protein	Q9UBL3	Set1/Ash2 histone methyltransferase complex subunit ASH2 OS=Homo sapiens OX=9606 GN=ASH2L PE=1 SV=1	0.034	2.028	3	1	2	1	628	68.7	5.69	0	1				Pf00622	9070	ENSG00000129691	ASH2L	"A8K7C3; D3DSW9; hsa:9070; O60659; O60660; Q96B62; Q9UBL3"	Kleefstra syndrome	"Formation of WDR5-containing histone-modifying complexes; Formation of the beta-catenin:TCF transactivating complex; Deactivation of the beta-catenin transactivating complex; Activation of anterior HOX genes in hindbrain development during early embryogenesis; PKMTs methylate histone lysines; RUNX1 regulates genes involved in megakaryocyte differentiation and platelet function"	7	0		153.6	152		140.9				174.2		235.2	344		174912.1116	173098.4662		160382.0163				198276.1015		267802.5211	391672.5556		136904.6406	120506.5625		129654.5625				167749.6406		233201.6094	386618.0313	Not Found	High	High	Not Found	Peak Found	Not Found	Not Found	Not Found	Peak Found	Not Found	Peak Found	Peak Found	1	
FALSE	Medium	Master Protein	P62070	Ras-related protein R-Ras2 OS=Homo sapiens OX=9606 GN=RRAS2 PE=1 SV=1	0.034	2.026	5	1	4	1	204	23.4	6.01	0	1				Pf00071	22800	ENSG00000133818	RRAS2	"B2R9Z3; B7Z5Z2; B7Z6C4; B7Z7H6; hsa:22800; P17082; P62070"	"MAPK signaling pathway; Ras signaling; Inhibition of exosome biogenesis and secretion by Manumycin A in CRPC cells; EGFR tyrosine kinase inhibitor resistance; Regulation of actin cytoskeleton"	RND1 GTPase cycle	6	0	211.9	203.8	202.6	115.7	114.7	114.8	45.1	59.5	49.6	22.2	23.9	36.2	514597.2057	494901.0125	491915.0108	280897.9729	278638.7168	278670.6824	109531.8594	144424.0364	120410.8079	53902.51674	58049.03194	87990.52327	335608.3125	387361.6563	342458.1875	225545.5	225254.5625	249442.2344	109531.8594	119753	101872.4375	48062.18359	50548.91797	86855.00781	High	Peak Found	Peak Found	High	High	Peak Found	High	Peak Found	Peak Found	Peak Found	Peak Found	Peak Found	1	
FALSE	Medium	Master Protein	A0A0H2XI08	Alcohol dehydrogenase OS=Staphylococcus aureus (strain USA300) OX=367830 GN=SAUSA300_0055 PE=3 SV=1	0.034	2.026	5	1	1	1	365	39.1	6.02	0	1				Pf00107, Pf08240		SAUSA300_0055		"A0A0H2XI08; saa:SAUSA300_0055"			0	0	59.3	53.7		76.1	74.6	119.6	184.4	171.2		131.2	163.7	166.2	92001.51015	83300.87115		118108.6268	115730.8634	185505.3913	286148.625	265559.7903		203497.8324	254025.8625	257837.6065	60001.24219	65200.03516		94834.67969	93558.08594	166048.6094	286148.625	220195.9063		181448.8594	221204.9375	254510.2188	Peak Found	Peak Found	Not Found	Peak Found	Peak Found	Peak Found	Peak Found	Peak Found	Not Found	Peak Found	Peak Found	High	1	
FALSE	Medium	Master Protein	A0A0H2XGA4	Uncharacterized protein OS=Staphylococcus aureus (strain USA300) OX=367830 GN=SAUSA300_1606 PE=4 SV=1	0.035	2.025	7	1	3	1	157	18.4	5.15	0	1				Pf16284		SAUSA300_1606		"A0A0H2XGA4; saa:SAUSA300_1606"			0	0				142		106.6	166.7	200.3	147.6	163.7	179.5	93.5				119692.0273		89891.71464	140540.6875	168866.5326	124439.0294	138002.9344	151316.316	78834.41074				96106.0625		80463.39844	140540.6875	140020.1406	105280.4766	123050.3281	131765.7813	77817.05469	Not Found	Not Found	Not Found	High	Not Found	Peak Found	Peak Found	Peak Found	High	High	Peak Found	Peak Found	1	
FALSE	Medium	Master Protein	Q6Y288	Beta-1,3-glucosyltransferase OS=Homo sapiens OX=9606 GN=B3GLCT PE=1 SV=2	0.034	2.025	4	1	1	1	498	56.5	7.5	0	1				Pf02434	145173	ENSG00000187676	B3GLCT	"A8K5F8; hsa:145173; Q5W0H2; Q6NUI3; Q6Y288"		"Defective B3GALTL causes PpS; O-glycosylation of TSR domain-containing proteins"	2	0																																					High	Not Found	Not Found	Not Found	Not Found	Not Found	Not Found	Not Found	Not Found	Not Found	Not Found	Not Found	1	
FALSE	Medium	Master Protein	Q9Y2Q9	28S ribosomal protein S28, mitochondrial OS=Homo sapiens OX=9606 GN=MRPS28 PE=1 SV=1	0.034	2.024	5	1	3	1	187	20.8	9.1	0	1				Pf10246	28957	ENSG00000147586	MRPS28	"B2RDZ7; hsa:28957; Q96Q21; Q9Y2Q9"		"Mitochondrial translation initiation; Mitochondrial translation elongation; Mitochondrial translation termination"	3	0																																					Not Found	High	High	Not Found	Not Found	High	Not Found	Not Found	Not Found	Not Found	Not Found	Not Found	1	
FALSE	Medium	Master Protein	A0A0H2XES0	Putative nucleoside transporter OS=Staphylococcus aureus (strain USA300) OX=367830 GN=SAUSA300_0631 PE=3 SV=1	0.034	2.023	2	1	2	1	409	45	8.06	4.24	1				Pf01773, Pf07662		SAUSA300_0631		"A0A0H2XES0; saa:SAUSA300_0631"			0	0	73	72.1	72.9	96	91.2	98.2	103.8	110.5	119.8	108.8	124.4	129.4	833771.0536	822862.4421	832286.2581	1096092.795	1040656.645	1120842.275	1184920.375	1261625.343	1367465.922	1242126.277	1420069.195	1477614.578	543766.0625	644058.8125	579415.625	880101.75	841278.125	1003282.438	1184920.375	1046109.938	1156931.75	1107542	1236591.875	1458546	Peak Found	Peak Found	Peak Found	Peak Found	Peak Found	High	High	Peak Found	Peak Found	Peak Found	Peak Found	Peak Found	1	
FALSE	Medium	Master Protein	P15291	Beta-1,4-galactosyltransferase 1 OS=Homo sapiens OX=9606 GN=B4GALT1 PE=1 SV=5	0.034	2.023	2	1	3	1	398	43.9	8.65	0	1				Pf02709, Pf13733	2683	ENSG00000086062	B4GALT1	"B2R710; D3DRL2; hsa:2683; P15291; Q12909; Q12910; Q12911; Q14456; Q14509; Q14523"	"Metabolism of sphingolipids in ER and Golgi apparatus; N-glycan biosynthesis; Synthesis of ceramides and 1-deoxyceramides"	"Neutrophil degranulation; Pre-NOTCH Processing in Golgi; N-Glycan antennae elongation; Keratan sulfate biosynthesis; Interaction With Cumulus Cells And The Zona Pellucida; Defective B4GALT1 causes B4GALT1-CDG (CDG-2d); Lactose synthesis; Defective B4GALT1 causes CDG-2d"	11	0	193.2	203.3	198.2	124.8	132.6	151.9	55.8	48.3	60.7	31.1			194236.6827	204394.8509	199252.3054	125488.4171	133265.1677	152698.3366	56137.4375	48603.53382	60978.86432	31250.10438			126676.6406	159980.9375	138714.1719	100760.2422	107733.0078	136682.5313	56137.4375	40300.90234	51590.59766	27864.1582			Peak Found	Peak Found	Peak Found	Peak Found	High	High	Peak Found	High	Peak Found	Peak Found	Not Found	Not Found	1	
FALSE	Medium	Master Protein	Q4KMP7	TBC1 domain family member 10B OS=Homo sapiens OX=9606 GN=TBC1D10B PE=1 SV=3	0.034	2.023	3	1	1	1	808	87.1	9.19	0	1				Pf00566	26000	ENSG00000169221	TBC1D10B	"B9A6L0; hsa:26000; Q4KMP7; Q6IN54; Q6P530; Q71RG7; Q86VC5; Q9H8Z2; Q9NUN6; Q9UFP2"		TBC/RABGAPs	1	0	343.5	321	299.5			236							69913.59081	65319.41223	60960.82859			48022.7717							45596.01563	51125.85156	42439.3125			42985.89063							Peak Found	High	Peak Found	Not Found	Not Found	Peak Found	Not Found	Not Found	Not Found	Not Found	Not Found	Not Found	1	
FALSE	Medium	Master Protein	Q9Y5Y2	Cytosolic Fe-S cluster assembly factor NUBP2 OS=Homo sapiens OX=9606 GN=NUBP2 PE=1 SV=1	0.034	2.022	10	1	5	1	271	28.8	5.83	0	1				Pf10609	10101	ENSG00000095906	NUBP2	"D3DU80; hsa:10101; Q9NWB2; Q9Y5Y2"	Iron-sulfur cluster biogenesis	Cytosolic iron-sulfur cluster assembly	2	0	192.7	155.8	183.7	134.4	138.6	136.9	71.1	51.6	47.1	28.9	31	28.3	2858131.81	2311840.676	2724729.597	1993092.456	2055918.715	2031374.919	1054358.75	765580.4012	698372.0334	428721.0454	459727.3475	419530.784	1864007	1809490	1896884.5	1600342.75	1662027	1818313.625	1054358.75	634801.1875	590851.125	382269.1563	400329.1563	414116.75	Peak Found	High	Peak Found	Peak Found	High	Peak Found	High	High	Peak Found	Peak Found	Peak Found	High	1	
FALSE	Medium	Master Protein	Q9P0L2	Serine/threonine-protein kinase MARK1 OS=Homo sapiens OX=9606 GN=MARK1 PE=1 SV=2	0.035	2.022	1	1	1	1	795	88.9	9.36	0	1				Pf00069, Pf00627, Pf02149	4139	ENSG00000116141	MARK1	"D3DTB0; D3DTB1; hsa:4139; Q2HIY1; Q5VTF9; Q5VTG0; Q96SW9; Q9P0L2; Q9P251"	"Microtubule cytoskeleton regulation; Complement system in neuronal development and plasticity"		2	0		233.7	269.4	161.3	170.6	179.8		70.2	62.7			52.4		123786.8883	142667.5412	85447.26157	90330.34509	95199.15226		37161.4427	33188.29962			27750.31634		96888.65625	99321.35938	68609.41406	73024.03125	85214.16406		30813.39063	28078.65039			27392.19922	Not Found	Peak Found	High	Peak Found	Peak Found	Peak Found	Not Found	Peak Found	Peak Found	Not Found	Not Found	Peak Found	1	
FALSE	Medium	Master Protein	Q9UNF0	Protein kinase C and casein kinase substrate in neurons protein 2 OS=Homo sapiens OX=9606 GN=PACSIN2 PE=1 SV=2	0.035	2.022	2	1	3	1	486	55.7	5.2	0	1				Pf00018, Pf00611	11252	ENSG00000100266	PACSIN2	"hsa:11252; O95921; Q96HV9; Q9H0D3; Q9NPN1; Q9UNF0; Q9Y4V2"		Clathrin-mediated endocytosis	1	0	171.8	191.3	198.4	137.4	132.6	106.6	58.4	59	55.4	34.6	19.4	35.1	469868.7704	523141.4459	542701.2473	375933.7604	362658.9583	291544.5383	159667.2656	161347.1358	151563.4373	94587.64982	53181.96537	95925.0193	306437.4688	409465.5938	377814.2188	301853.9688	293177.4375	260965.8125	159667.2656	133785.2344	128228.8281	84339.08594	46310.69141	94687.10938	High	High	Peak Found	Peak Found	Peak Found	Peak Found	Peak Found	Peak Found	Peak Found	Peak Found	Peak Found	Peak Found	1	
FALSE	Medium	Master Protein	Q9Y679	Lipid droplet-regulating VLDL assembly factor AUP1 OS=Homo sapiens OX=9606 GN=AUP1 PE=1 SV=2	0.035	2.022	2	1	2	1	410	45.8	8.65	0	1				Pf02845	550	ENSG00000115307	AUP1	"C0H5W8; hsa:550; Q9H866; Q9UNQ6; Q9Y679; Q9Y685"			0	0	197.2	288.9	246.1	108.8	161.8	197.2							127217.7612	186358.4892	158746.0923	70213.44017	104365.3071	127249.1375							82968.46094	145863.7813	110514.8203	56377.5	84370.04688	113902.5781							Peak Found	Peak Found	High	High	Peak Found	Peak Found	Not Found	Not Found	Not Found	Not Found	Not Found	Not Found	1	
